ID,female,age,time,pref_15,region_15,ew_15,pref,region,ew,itemID_1,itemID_2,itemID_3,itemID_4,itemID_5,itemID_6,itemID_7,itemID_8,itemID_9,itemID_10
9206,1,0,260,18,5,0,18,5,0,7,5,3,1,8,9,2,0,6,4
8217,1,3,261,18,5,0,18,5,0,4,5,3,8,2,0,1,6,9,7
9035,1,1,233,8,3,0,8,3,0,5,0,6,7,9,2,3,8,4,1
9694,1,2,252,39,9,1,39,9,1,5,7,2,8,3,4,1,0,6,9
5399,0,3,326,30,7,1,29,6,1,7,8,5,4,0,1,2,3,6,9
4433,0,1,204,0,0,0,0,0,0,4,5,7,2,0,3,1,8,6,9
8566,1,2,236,13,3,0,13,3,0,5,2,8,7,0,9,3,4,1,6
1567,1,1,185,7,2,0,14,3,0,7,2,8,5,0,4,1,6,3,9
9055,1,1,290,24,5,0,24,5,0,5,4,7,8,2,1,3,0,6,9
9566,1,2,294,22,2,0,22,2,0,1,0,3,8,6,2,7,4,9,5
8072,1,2,380,14,3,0,13,3,0,2,3,4,7,1,5,6,8,9,0
6739,0,2,228,40,9,1,18,5,0,8,7,2,1,6,3,9,0,4,5
1868,0,2,348,6,1,0,12,3,0,0,1,4,5,6,7,3,2,9,8
9818,1,0,521,13,3,0,13,3,0,5,7,1,8,4,0,2,3,6,9
9504,1,3,317,19,5,0,18,5,0,5,7,1,0,2,8,3,6,4,9
8230,1,3,306,13,3,0,25,6,1,7,8,1,4,2,3,0,6,9,5
1174,1,3,257,29,6,1,26,6,1,7,1,8,2,6,3,0,5,4,9
4671,0,3,219,21,2,0,21,2,0,7,4,5,0,1,2,8,6,3,9
6509,0,1,327,43,9,1,43,9,1,1,5,4,2,3,6,0,7,8,9
1369,1,2,478,12,3,0,12,3,0,7,3,2,5,8,6,0,9,1,4
3579,0,3,225,19,5,0,19,5,0,1,2,7,3,8,0,4,6,9,5
3779,0,2,290,29,6,1,13,3,0,7,4,8,5,1,2,0,9,3,6
1259,0,1,239,18,5,0,18,5,0,8,7,2,6,1,9,0,5,4,3
9456,1,1,243,13,3,0,13,3,0,0,4,5,7,3,8,6,9,2,1
1734,1,1,264,15,4,0,13,3,0,4,7,5,2,1,8,0,3,6,9
4843,0,3,260,14,3,0,14,3,0,7,2,3,8,4,0,1,6,9,5
8377,1,1,329,13,3,0,13,3,0,6,0,1,5,8,7,2,9,3,4
1514,1,1,257,12,3,0,12,3,0,7,1,0,2,3,6,8,5,9,4
8845,1,1,180,43,9,1,43,9,1,4,7,1,5,6,9,3,2,8,0
1677,1,1,346,43,9,1,43,9,1,0,2,8,7,1,3,9,6,5,4
4783,0,2,310,29,6,1,26,6,1,3,1,5,7,2,4,6,8,9,0
8340,1,2,506,17,4,0,14,3,0,4,7,1,5,2,3,8,6,0,9
8664,1,3,279,13,3,0,14,3,0,6,9,5,8,0,3,2,7,4,1
8456,1,2,255,13,3,0,13,3,0,1,7,6,0,4,8,2,5,3,9
9656,1,2,215,16,3,0,16,3,0,1,8,5,0,9,4,6,2,7,3
6123,0,1,224,14,3,0,14,3,0,5,7,2,6,0,1,8,9,4,3
6689,0,2,369,12,3,0,12,3,0,4,3,7,2,0,8,6,9,5,1
4981,0,0,349,24,5,0,24,5,0,3,4,8,5,2,7,1,9,6,0
5081,0,3,228,26,6,1,29,6,1,3,8,4,7,2,5,0,1,9,6
9339,1,1,364,18,5,0,18,5,0,7,0,8,2,5,3,9,6,4,1
8736,1,2,165,36,8,1,11,3,0,7,1,4,5,0,2,3,8,9,6
9308,1,0,250,11,3,0,4,1,0,7,0,4,5,2,8,1,3,6,9
1604,1,2,346,13,3,0,11,3,0,4,2,0,3,8,5,7,9,6,1
8536,1,1,209,26,6,1,26,6,1,5,2,3,0,7,6,8,1,4,9
1197,1,2,221,16,3,0,14,3,0,7,5,3,0,8,4,2,1,6,9
8278,1,1,212,13,3,0,13,3,0,7,4,5,2,1,3,8,9,6,0
6191,0,4,372,26,6,1,25,6,1,7,5,4,2,0,3,8,9,6,1
4021,0,1,263,26,6,1,26,6,1,0,3,6,1,8,7,2,5,4,9
3147,0,1,165,11,3,0,11,3,0,7,2,3,0,8,1,6,5,4,9
9626,1,4,550,26,6,1,26,6,1,7,4,5,0,3,2,8,1,9,6
8073,1,2,238,26,6,1,26,6,1,0,6,8,2,3,7,5,4,1,9
1680,1,1,507,0,0,0,12,3,0,5,0,3,6,1,8,4,9,7,2
8342,1,1,259,14,3,0,14,3,0,7,5,2,1,0,4,3,8,6,9
8837,1,2,238,18,5,0,18,5,0,0,9,6,1,7,8,5,2,4,3
4501,0,5,311,13,3,0,13,3,0,7,2,5,4,1,0,3,8,9,6
3281,0,4,366,13,3,0,12,3,0,7,2,4,1,5,0,8,6,3,9
9690,1,1,304,35,8,1,30,7,1,3,2,7,8,5,0,4,9,1,6
1855,0,3,318,26,6,1,26,6,1,1,3,0,4,8,2,5,7,9,6
1889,1,4,291,13,3,0,12,3,0,7,5,4,2,1,8,0,9,3,6
9002,1,3,306,13,3,0,13,3,0,2,3,9,8,6,1,0,7,4,5
4757,0,2,179,29,6,1,29,6,1,0,1,6,9,7,2,3,8,4,5
9561,1,3,302,26,6,1,26,6,1,5,7,0,8,2,3,6,9,4,1
1991,1,2,239,18,5,0,18,5,0,7,3,2,4,0,5,8,1,9,6
6733,0,3,219,11,3,0,11,3,0,7,2,5,4,3,6,8,1,0,9
9588,1,2,254,26,6,1,26,6,1,1,8,2,7,4,5,6,0,3,9
9734,1,0,182,8,3,0,8,3,0,7,8,2,3,4,0,9,5,6,1
5709,0,2,361,27,6,1,26,6,1,7,2,3,8,1,9,5,0,4,6
1402,1,1,299,13,3,0,4,1,0,4,6,1,5,7,3,9,8,2,0
1251,1,1,415,31,7,1,31,7,1,5,4,7,2,1,3,0,6,8,9
7177,0,3,331,0,0,0,0,0,0,7,0,3,5,8,1,4,2,6,9
1465,1,2,426,37,8,1,14,3,0,7,6,1,3,2,9,8,5,4,0
6467,0,1,191,39,9,1,39,9,1,6,0,4,9,5,1,2,8,3,7
5065,0,2,305,18,5,0,18,5,0,1,2,8,4,0,7,5,3,6,9
9192,1,1,271,0,0,0,18,5,0,5,2,4,0,3,6,1,9,7,8
5191,0,4,472,0,0,0,0,0,0,0,4,7,5,2,6,1,9,8,3
8341,1,1,294,31,7,1,31,7,1,0,4,7,3,1,9,8,2,5,6
1478,0,1,188,17,4,0,13,3,0,5,2,7,1,8,9,6,4,0,3
4023,0,2,342,16,3,0,16,3,0,4,5,6,7,8,1,0,2,9,3
8500,1,1,330,40,9,1,13,3,0,2,7,0,6,8,3,9,4,1,5
1453,0,1,229,13,3,0,14,3,0,1,7,2,5,4,6,3,8,0,9
8415,1,4,302,19,5,0,19,5,0,5,4,3,7,2,8,0,1,9,6
4375,0,4,253,18,5,0,18,5,0,4,0,3,1,6,2,9,8,5,7
9717,1,0,199,30,7,1,30,7,1,7,2,6,1,3,4,9,8,5,0
6701,0,3,225,0,0,0,0,0,0,7,4,2,0,5,1,6,8,9,3
8306,1,2,280,26,6,1,26,6,1,7,8,2,0,1,4,5,6,9,3
5763,0,3,354,1,1,0,1,1,0,0,5,9,4,2,8,7,3,1,6
6833,0,2,283,30,7,1,30,7,1,2,7,8,9,1,0,3,6,4,5
9295,1,2,196,6,1,0,11,3,0,4,7,2,1,5,0,3,8,6,9
8240,1,2,253,27,6,1,27,6,1,7,5,4,2,3,8,1,0,6,9
1527,1,1,433,13,3,0,13,3,0,7,5,6,2,8,9,3,1,0,4
1937,1,2,281,12,3,0,12,3,0,7,2,5,1,8,9,0,6,3,4
1924,1,4,336,26,6,1,27,6,1,3,5,8,2,7,9,4,6,1,0
5139,0,1,292,11,3,0,11,3,0,5,0,7,1,3,2,8,6,9,4
4169,0,2,206,13,3,0,13,3,0,7,4,5,1,0,2,8,3,9,6
9877,1,0,353,31,7,1,31,7,1,7,0,2,5,8,9,3,6,1,4
1008,1,1,382,18,5,0,18,5,0,2,9,8,7,0,6,5,1,3,4
9443,1,1,234,26,6,1,26,6,1,5,4,2,0,7,8,1,3,6,9
5981,0,3,308,29,6,1,29,6,1,0,1,3,8,9,7,2,6,4,5
6879,0,2,241,13,3,0,8,3,0,7,1,4,0,2,5,3,8,9,6
1103,1,3,308,11,3,0,11,3,0,7,2,0,8,3,5,1,9,6,4
6069,0,2,216,26,6,1,26,6,1,5,7,3,1,2,0,4,6,8,9
1327,0,2,293,26,6,1,26,6,1,7,5,2,3,8,0,4,1,6,9
9610,1,1,166,13,3,0,13,3,0,4,7,0,2,8,3,5,1,6,9
1571,1,2,307,18,5,0,18,5,0,7,5,4,1,0,8,3,2,6,9
1973,1,3,206,29,6,1,29,6,1,5,4,7,0,1,2,8,3,6,9
3331,0,4,244,13,3,0,12,3,0,4,7,1,2,0,3,5,8,6,9
9828,1,2,198,26,6,1,26,6,1,7,4,2,0,3,5,1,8,9,6
9946,1,1,274,8,3,0,13,3,0,2,7,8,5,6,1,9,0,3,4
4393,0,2,279,13,3,0,14,3,0,7,4,2,5,1,0,3,8,6,9
5717,0,3,262,14,3,0,14,3,0,7,2,6,1,9,5,0,8,3,4
9767,1,2,179,18,5,0,18,5,0,7,0,5,1,3,4,2,6,8,9
8209,1,2,303,18,5,0,14,3,0,4,7,1,6,8,0,5,2,3,9
5653,0,2,286,26,6,1,26,6,1,2,7,8,0,6,9,1,3,4,5
8830,1,2,178,14,3,0,14,3,0,1,6,7,5,2,0,8,3,9,4
1228,1,1,329,14,3,0,14,3,0,8,7,3,2,0,9,6,1,5,4
9481,1,1,219,4,1,0,4,1,0,7,1,4,8,2,0,3,6,9,5
3715,0,2,244,11,3,0,13,3,0,7,4,2,8,0,1,6,5,3,9
6009,0,2,434,39,9,1,12,3,0,8,7,2,6,0,3,9,1,4,5
2002,1,2,244,26,6,1,12,3,0,5,8,7,3,4,2,0,9,1,6
5095,0,2,459,34,7,1,13,3,0,1,2,4,5,7,0,3,6,9,8
8675,1,1,262,34,7,1,39,9,1,5,7,1,0,2,8,6,9,3,4
10060,1,2,293,27,6,1,26,6,1,0,5,4,3,2,8,7,1,9,6
8849,1,2,244,8,3,0,12,3,0,4,5,2,8,7,3,0,1,6,9
1529,1,1,246,27,6,1,27,6,1,7,4,2,8,5,0,1,3,9,6
3661,0,2,309,13,3,0,14,3,0,7,5,4,3,1,2,8,0,6,9
6133,0,0,328,39,9,1,39,9,1,7,0,4,5,1,3,2,8,9,6
5585,0,2,206,16,3,0,16,3,0,7,2,3,0,5,4,8,1,6,9
6497,0,2,391,12,3,0,14,3,0,7,4,3,2,1,5,0,8,6,9
1294,0,2,255,17,4,0,13,3,0,7,4,5,2,0,8,3,1,9,6
7083,0,2,266,39,9,1,13,3,0,5,4,7,1,0,3,9,2,8,6
9006,1,2,273,13,3,0,13,3,0,7,2,0,3,8,4,9,6,1,5
8947,1,1,181,31,7,1,31,7,1,0,4,3,6,7,5,2,1,8,9
3041,0,2,249,13,3,0,13,3,0,1,0,2,4,5,3,7,8,6,9
8774,1,1,258,2,1,0,2,1,0,0,3,8,6,4,9,2,1,7,5
1553,1,2,400,26,6,1,13,3,0,1,7,5,4,6,8,2,0,9,3
4045,0,3,341,4,1,0,4,1,0,0,3,1,9,5,7,8,2,6,4
6921,0,2,309,14,3,0,14,3,0,7,4,2,5,6,1,8,3,0,9
1988,1,1,191,14,3,0,33,7,1,1,5,6,3,0,7,2,8,9,4
4111,0,2,257,31,7,1,29,6,1,7,1,5,3,4,8,6,0,2,9
8246,1,1,290,13,3,0,13,3,0,7,1,6,2,0,5,8,3,9,4
6439,0,2,207,8,3,0,8,3,0,7,1,2,0,8,4,5,6,3,9
1193,0,0,202,13,3,0,13,3,0,5,7,2,6,1,0,3,9,4,8
5477,0,3,231,13,3,0,26,6,1,0,3,2,8,7,1,9,5,6,4
5455,0,3,280,18,5,0,18,5,0,7,4,5,3,2,1,8,0,6,9
6989,0,2,274,14,3,0,14,3,0,7,4,1,5,2,0,3,6,8,9
3149,0,3,222,0,0,0,0,0,0,7,2,0,3,8,4,5,1,6,9
8529,1,2,358,16,3,0,13,3,0,4,7,1,6,5,2,3,0,8,9
3557,0,0,338,13,3,0,13,3,0,2,0,7,1,8,6,9,5,4,3
8321,1,2,346,13,3,0,13,3,0,0,4,5,3,2,6,8,7,9,1
9581,1,2,179,14,3,0,14,3,0,5,3,6,1,8,9,2,7,0,4
4277,0,4,348,13,3,0,29,6,1,8,2,7,9,0,1,4,6,3,5
3005,0,3,264,20,2,0,12,3,0,8,2,7,1,4,0,9,5,3,6
10043,1,1,222,0,0,0,0,0,0,0,4,2,1,6,7,8,3,9,5
8614,1,1,217,0,0,0,0,0,0,0,1,7,3,4,6,5,2,8,9
8037,1,2,232,12,3,0,12,3,0,4,1,7,2,6,3,8,9,5,0
3229,0,2,222,26,6,1,26,6,1,7,0,2,8,4,1,6,9,5,3
1833,0,3,401,18,5,0,18,5,0,3,0,7,2,8,5,4,9,1,6
9171,1,1,298,42,9,1,44,9,1,0,7,3,2,6,9,8,1,4,5
9613,1,1,370,30,7,1,4,1,0,5,7,1,0,4,3,6,8,2,9
9563,1,3,325,13,3,0,14,3,0,0,1,8,5,4,9,6,3,7,2
8833,1,3,246,12,3,0,2,1,0,4,7,2,5,0,3,8,6,1,9
1649,1,1,242,9,3,0,9,3,0,6,3,0,9,5,1,7,8,4,2
1447,1,1,252,40,9,1,13,3,0,7,4,5,2,1,0,6,3,8,9
6703,0,0,275,14,3,0,13,3,0,7,5,0,4,2,6,8,3,1,9
8584,1,3,251,14,3,0,14,3,0,1,7,0,4,3,8,5,2,6,9
3907,0,2,620,26,6,1,26,6,1,3,8,2,4,5,1,7,0,6,9
5255,0,2,502,13,3,0,13,3,0,2,3,6,0,8,9,1,7,4,5
9220,1,1,304,26,6,1,14,3,0,0,7,4,5,1,2,8,3,6,9
7129,0,1,315,18,5,0,18,5,0,2,6,0,7,9,1,8,3,5,4
5633,0,1,179,24,5,0,24,5,0,7,3,8,2,1,0,4,5,9,6
3677,0,5,748,13,3,0,12,3,0,7,2,8,4,1,0,6,5,3,9
3823,0,1,544,7,2,0,7,2,0,5,1,6,3,7,9,2,8,0,4
8483,1,3,376,14,3,0,14,3,0,7,2,3,8,6,9,0,5,1,4
4929,0,3,425,14,3,0,13,3,0,0,5,2,6,3,7,8,4,1,9
5177,0,2,210,0,0,0,0,0,0,4,5,0,3,2,7,9,6,8,1
9919,1,1,269,34,7,1,39,9,1,7,5,8,1,6,0,9,2,4,3
5157,0,3,231,1,1,0,12,3,0,7,5,4,8,1,6,2,9,0,3
3621,0,3,212,13,3,0,13,3,0,1,4,3,5,0,7,8,2,6,9
9822,1,3,374,26,6,1,7,2,0,7,4,0,1,6,2,5,8,3,9
9692,1,2,258,11,3,0,11,3,0,5,7,1,2,8,0,6,3,9,4
7071,0,0,237,16,3,0,16,3,0,1,2,7,8,0,3,6,9,4,5
5985,0,1,176,26,6,1,26,6,1,7,8,2,6,1,3,0,9,5,4
1354,1,1,281,23,6,1,26,6,1,1,7,4,5,2,8,3,6,0,9
8185,1,1,211,24,5,0,24,5,0,0,5,8,7,1,2,4,3,9,6
9838,1,2,210,11,3,0,5,1,0,7,0,2,6,3,8,9,5,4,1
1272,1,0,192,0,0,0,0,0,0,7,2,1,6,8,3,5,9,0,4
4855,0,3,409,21,2,0,13,3,0,4,5,7,2,0,3,9,1,8,6
4547,0,1,373,35,8,1,35,8,1,1,2,7,0,3,4,8,9,5,6
1055,0,0,338,26,6,1,26,6,1,4,5,7,2,3,0,8,6,1,9
9756,1,3,288,24,5,0,24,5,0,3,2,7,8,1,6,0,5,4,9
9111,1,2,358,13,3,0,11,3,0,1,5,3,7,8,0,2,6,9,4
9977,1,1,165,18,5,0,18,5,0,2,3,1,6,5,4,7,8,0,9
3781,0,3,399,21,2,0,21,2,0,5,0,2,4,7,8,3,1,9,6
1095,1,1,339,14,3,0,14,3,0,7,4,5,2,1,0,3,8,9,6
6399,0,2,332,13,3,0,13,3,0,4,7,2,1,0,8,5,3,9,6
8728,1,1,171,43,9,1,43,9,1,5,0,7,4,6,2,9,8,1,3
1684,0,0,189,26,6,1,26,6,1,7,5,0,3,2,8,1,9,6,4
9648,1,3,332,13,3,0,18,5,0,4,7,5,0,2,3,8,6,1,9
1739,0,2,183,0,0,0,0,0,0,0,7,2,9,5,1,8,4,3,6
3619,0,2,235,11,3,0,14,3,0,4,7,1,2,8,3,5,0,6,9
1783,1,0,381,25,6,1,25,6,1,5,7,8,3,2,6,1,9,0,4
8298,1,2,351,13,3,0,13,3,0,0,6,9,1,3,8,2,7,5,4
6357,0,2,249,18,5,0,18,5,0,2,7,8,3,4,5,6,0,1,9
4137,0,2,287,10,3,0,10,3,0,7,8,2,0,1,6,9,3,5,4
5931,0,1,190,6,1,0,13,3,0,4,7,1,2,8,6,9,0,5,3
8597,1,1,301,4,1,0,32,7,1,7,2,5,8,1,3,0,6,9,4
9253,1,1,317,39,9,1,27,6,1,3,0,4,5,7,2,8,1,9,6
6177,0,1,280,13,3,0,13,3,0,7,1,0,2,5,4,8,6,9,3
2004,0,2,335,18,5,0,18,5,0,7,2,5,8,3,4,0,1,6,9
3047,0,3,276,16,3,0,16,3,0,5,4,1,7,2,8,3,9,6,0
10121,1,3,189,20,2,0,21,2,0,5,4,2,1,6,7,8,3,0,9
8364,1,1,224,25,6,1,14,3,0,5,7,8,2,9,6,1,0,3,4
3863,0,2,247,26,6,1,26,6,1,7,4,2,5,1,0,8,3,9,6
5859,0,3,304,26,6,1,26,6,1,7,8,2,4,1,5,9,0,3,6
6719,0,3,275,29,6,1,14,3,0,1,8,7,3,2,4,6,0,5,9
8200,1,1,244,13,3,0,13,3,0,5,8,9,7,2,6,1,3,0,4
9446,1,5,293,13,3,0,13,3,0,7,9,2,5,0,4,6,3,8,1
6483,0,3,289,9,3,0,11,3,0,8,0,4,9,3,1,2,7,6,5
1959,1,2,207,29,6,1,29,6,1,1,4,7,5,2,6,0,3,8,9
4753,0,2,345,18,5,0,18,5,0,1,5,4,0,3,6,7,2,8,9
9729,1,1,225,30,7,1,30,7,1,3,6,0,9,8,1,7,2,5,4
1482,1,2,395,26,6,1,26,6,1,0,8,2,1,3,4,6,7,9,5
9307,1,0,207,30,7,1,30,7,1,7,5,6,4,3,0,2,8,9,1
9116,1,2,229,40,9,1,40,9,1,4,7,2,5,1,8,0,3,6,9
1460,1,3,288,13,3,0,13,3,0,1,4,5,7,2,0,8,6,9,3
3599,0,2,257,14,3,0,13,3,0,1,7,2,4,5,0,3,9,6,8
8836,1,2,202,26,6,1,26,6,1,0,1,2,8,4,3,5,9,6,7
9969,1,0,195,12,3,0,12,3,0,6,7,9,5,0,1,4,3,8,2
9366,1,1,197,29,6,1,13,3,0,3,5,7,1,4,0,2,8,9,6
3703,0,3,282,11,3,0,11,3,0,2,7,3,8,6,9,0,1,5,4
1795,0,0,249,16,3,0,0,0,0,2,5,4,7,6,3,8,0,1,9
4789,0,1,225,26,6,1,26,6,1,2,0,7,3,6,4,5,1,8,9
1720,0,1,263,14,3,0,14,3,0,7,3,0,4,5,2,1,6,8,9
8814,1,1,217,7,2,0,13,3,0,7,5,1,4,8,2,9,6,0,3
8386,1,1,333,26,6,1,26,6,1,7,4,5,1,2,3,6,0,8,9
9222,1,1,200,12,3,0,14,3,0,5,0,1,7,2,3,9,8,6,4
8897,1,2,216,13,3,0,13,3,0,5,2,0,8,3,7,4,9,1,6
4307,0,1,166,29,6,1,29,6,1,7,2,3,8,5,0,6,1,9,4
3249,0,0,187,17,4,0,17,4,0,1,2,7,6,9,8,0,5,3,4
9204,1,3,456,31,7,1,31,7,1,3,7,2,8,0,1,6,9,5,4
1628,1,2,225,25,6,1,26,6,1,7,5,8,4,3,9,2,6,1,0
2015,0,1,223,29,6,1,11,3,0,5,0,2,1,6,8,3,7,4,9
1226,1,1,228,12,3,0,12,3,0,1,4,7,5,0,6,3,2,8,9
5035,0,2,289,34,7,1,34,7,1,4,1,3,5,7,6,2,0,8,9
1293,0,0,170,35,8,1,35,8,1,6,7,8,4,1,0,5,2,9,3
6969,0,1,179,26,6,1,26,6,1,7,4,2,0,5,3,1,8,9,6
1760,1,1,276,11,3,0,14,3,0,4,7,2,1,0,8,6,5,3,9
6587,0,1,232,13,3,0,13,3,0,5,6,7,9,2,8,0,3,1,4
8711,1,1,663,7,2,0,13,3,0,7,2,8,5,0,3,9,6,1,4
1857,1,2,333,13,3,0,7,2,0,8,7,2,5,0,3,9,4,1,6
9703,1,3,214,18,5,0,18,5,0,7,4,0,5,3,8,2,1,9,6
1933,0,5,677,40,9,1,26,6,1,7,4,2,8,0,3,9,1,5,6
1717,1,1,270,26,6,1,26,6,1,5,6,0,3,9,7,8,2,1,4
3803,0,2,262,19,5,0,18,5,0,7,1,2,0,5,6,3,8,4,9
8469,1,2,207,0,0,0,0,0,0,7,2,1,0,3,5,8,6,9,4
9668,1,2,618,13,3,0,14,3,0,7,4,5,2,8,1,6,3,0,9
9045,1,2,222,12,3,0,14,3,0,4,1,7,5,0,3,8,2,6,9
1243,0,2,249,11,3,0,11,3,0,7,6,0,2,1,5,4,8,3,9
8900,1,3,242,26,6,1,27,6,1,7,5,2,1,8,6,3,0,4,9
1523,0,3,256,8,3,0,8,3,0,0,7,2,3,4,1,8,6,5,9
6819,0,2,375,17,4,0,17,4,0,2,4,7,3,8,5,0,6,1,9
10048,1,4,413,26,6,1,25,6,1,3,1,9,0,6,8,2,5,7,4
5497,0,3,280,18,5,0,18,5,0,0,7,4,2,3,5,1,8,9,6
1297,0,4,412,18,5,0,18,5,0,1,7,4,3,8,5,6,9,2,0
9806,1,0,255,26,6,1,23,6,1,7,3,2,0,8,6,1,4,9,5
5149,0,4,315,4,1,0,4,1,0,4,7,2,1,0,3,8,9,6,5
8451,1,3,270,26,6,1,27,6,1,3,7,5,4,8,1,9,2,0,6
3431,0,1,259,4,1,0,4,1,0,1,0,3,5,6,7,4,2,8,9
8561,1,1,293,27,6,1,29,6,1,7,4,2,0,5,1,3,6,8,9
5351,0,3,312,4,1,0,6,1,0,7,2,4,3,5,1,0,6,8,9
1155,0,1,182,34,7,1,34,7,1,7,2,0,8,4,3,1,5,6,9
8607,1,1,185,39,9,1,39,9,1,0,7,3,6,4,1,8,2,5,9
3341,0,4,305,29,6,1,30,7,1,7,1,4,5,0,6,2,3,8,9
6545,0,3,439,7,2,0,7,2,0,7,5,1,4,3,2,0,8,9,6
5487,0,2,273,12,3,0,11,3,0,5,7,2,3,1,9,8,6,4,0
5703,0,1,236,3,1,0,3,1,0,2,1,3,0,7,4,5,9,8,6
8738,1,1,303,25,6,1,25,6,1,7,2,8,3,1,6,0,9,5,4
9355,1,1,265,20,2,0,13,3,0,7,2,4,1,5,8,9,0,6,3
9172,1,1,261,13,3,0,11,3,0,7,2,5,8,6,0,3,1,4,9
1,0,2,553,18,5,0,8,3,0,4,7,0,2,3,1,5,8,9,6
8773,1,2,308,13,3,0,12,3,0,7,4,2,5,3,1,8,0,6,9
5689,0,3,278,18,5,0,13,3,0,4,7,3,0,9,2,8,1,6,5
1771,1,3,473,28,6,1,13,3,0,2,7,8,3,4,5,1,9,0,6
3035,0,1,220,24,5,0,24,5,0,7,2,8,4,3,0,1,5,6,9
8118,1,2,258,44,9,1,44,9,1,4,7,2,0,3,5,1,8,9,6
8721,1,4,291,13,3,0,13,3,0,1,5,7,2,6,8,4,3,0,9
10119,1,3,410,29,6,1,29,6,1,7,2,3,0,1,4,5,8,9,6
3237,0,2,320,11,3,0,13,3,0,7,8,1,3,5,2,4,9,6,0
4013,0,3,289,14,3,0,14,3,0,2,8,7,0,6,5,1,4,3,9
8834,1,2,252,18,5,0,18,5,0,2,7,0,8,3,9,6,4,1,5
10038,1,1,483,11,3,0,11,3,0,9,2,8,7,0,3,5,6,4,1
8090,1,4,457,2,1,0,0,0,0,4,1,0,8,5,2,7,9,3,6
6785,0,1,196,26,6,1,26,6,1,7,1,2,0,3,8,6,4,5,9
9736,1,2,284,3,1,0,3,1,0,1,8,0,9,5,6,3,7,2,4
6141,0,1,351,40,9,1,40,9,1,8,3,2,0,4,7,5,1,6,9
5231,0,1,237,29,6,1,27,6,1,6,8,3,2,1,7,9,0,4,5
4047,0,2,307,26,6,1,13,3,0,7,2,5,4,1,0,3,6,9,8
5519,0,1,237,7,2,0,11,3,0,4,7,5,0,2,3,1,8,6,9
9466,1,3,390,31,7,1,31,7,1,5,2,7,4,0,6,1,8,3,9
9847,1,3,389,14,3,0,14,3,0,1,7,0,2,6,4,8,9,3,5
5683,0,5,277,29,6,1,43,9,1,2,9,7,0,5,8,1,3,4,6
8502,1,4,351,29,6,1,29,6,1,0,4,1,5,3,6,8,2,9,7
3383,0,2,302,5,1,0,13,3,0,7,4,5,1,2,3,8,6,9,0
9727,1,4,330,13,3,0,13,3,0,8,7,2,1,3,9,6,4,0,5
9787,1,2,448,29,6,1,29,6,1,5,7,2,3,1,0,8,9,6,4
5797,0,4,425,12,3,0,14,3,0,7,2,4,3,1,5,0,8,6,9
3573,0,1,184,14,3,0,20,2,0,7,2,8,3,9,0,6,1,5,4
1900,1,1,239,10,3,0,10,3,0,1,2,7,0,6,3,8,9,5,4
8041,1,2,236,12,3,0,12,3,0,7,4,1,2,8,3,0,5,9,6
5631,0,2,387,13,3,0,34,7,1,8,2,1,0,5,7,3,6,4,9
4399,0,2,407,13,3,0,13,3,0,4,5,0,7,3,2,1,8,9,6
9167,1,2,368,25,6,1,26,6,1,1,2,5,8,7,9,0,4,6,3
9214,1,0,280,7,2,0,7,2,0,7,2,8,0,6,9,1,3,5,4
4085,0,3,595,28,6,1,11,3,0,2,7,1,0,4,5,3,8,9,6
8468,1,1,219,11,3,0,11,3,0,7,4,5,0,2,3,6,1,8,9
1056,0,3,531,11,3,0,11,3,0,3,7,2,5,1,4,8,6,9,0
3399,0,4,309,44,9,1,13,3,0,7,2,1,3,0,5,6,8,9,4
9260,1,4,300,14,3,0,14,3,0,0,5,3,2,8,7,6,9,1,4
1065,1,1,187,0,0,0,0,0,0,1,0,2,5,3,7,9,8,6,4
9013,1,2,303,8,3,0,11,3,0,0,1,3,6,7,5,8,2,9,4
9291,1,1,313,26,6,1,26,6,1,7,1,6,2,9,5,0,4,3,8
6651,0,4,313,20,2,0,0,0,0,7,2,4,5,9,8,3,1,6,0
10030,1,1,245,9,3,0,9,3,0,7,0,5,1,2,8,9,6,3,4
3845,0,3,308,13,3,0,13,3,0,7,0,3,2,4,1,5,6,8,9
9007,1,1,245,13,3,0,13,3,0,5,0,7,2,1,8,9,4,3,6
5103,0,1,269,24,5,0,24,5,0,2,5,7,8,0,4,1,6,3,9
1118,0,4,276,23,6,1,23,6,1,8,2,7,4,5,3,1,0,6,9
3145,0,4,356,30,7,1,31,7,1,5,7,4,0,2,8,9,1,3,6
1347,1,2,332,26,6,1,29,6,1,3,1,6,9,8,2,7,4,5,0
9809,1,0,205,46,10,1,46,10,1,0,7,1,5,4,3,6,2,8,9
9294,1,2,221,13,3,0,13,3,0,7,2,8,6,3,0,1,5,4,9
9498,1,3,215,0,0,0,0,0,0,4,1,6,0,2,8,9,7,5,3
8412,1,2,298,17,4,0,17,4,0,5,0,7,2,6,8,3,4,9,1
3121,0,4,259,13,3,0,13,3,0,7,2,5,0,4,1,3,6,8,9
1599,1,2,426,14,3,0,14,3,0,7,3,9,6,2,8,1,0,5,4
3569,0,1,215,18,5,0,18,5,0,1,0,3,5,7,8,4,2,6,9
3533,0,1,182,24,5,0,24,5,0,0,7,5,1,2,9,8,6,3,4
8507,1,2,355,18,5,0,18,5,0,7,1,2,6,3,8,5,0,9,4
8650,1,1,252,7,2,0,7,2,0,0,2,7,8,9,6,5,3,1,4
